20250404 151000;5205.35;5209.51;5199.37;5203.08;0
20250404 151100;5203.39;5213.94;5201.05;5209.62;0
20250404 151200;5211.19;5222.71;5208.78;5222.32;0
20250404 151300;5222.23;5231.48;5221.82;5231.48;0
20250404 151400;5231.44;5234.86;5223.53;5234.86;0
20250404 151500;5233.81;5237.01;5226.76;5227.67;0
20250404 151600;5228;5236.8;5228;5236.39;0
20250404 151700;5236.59;5239.44;5226.52;5226.52;0
20250404 151800;5226.07;5239.84;5224.69;5237.82;0
20250404 151900;5237.29;5243.5;5234.23;5234.23;0
20250404 152000;5234.31;5234.37;5219.16;5219.16;0
20250404 152100;5218.68;5228.39;5216.71;5228.27;0
20250404 152200;5228.33;5236.41;5228.33;5234.02;0
20250404 152300;5233.71;5233.71;5221.83;5225.09;0
20250404 152400;5225.31;5229.5;5223.34;5225.29;0
20250404 152500;5225.39;5233.23;5221.62;5232.16;0
20250404 152600;5232.11;5232.11;5202.28;5207.56;0
20250404 152700;5206.65;5206.65;5190.54;5190.54;0
20250404 152800;5190.33;5198.36;5189.66;5196.81;0
20250404 152900;5194.78;5199.3;5191.62;5196.71;0
20250404 153000;5195.46;5195.46;5182.68;5182.93;0
20250404 153100;5182.64;5195.94;5182.24;5191.65;0
20250404 153200;5190.25;5190.28;5185.25;5188.74;0
20250404 153300;5189.17;5189.17;5181.53;5182.28;0
20250404 153400;5181.31;5189.44;5180.52;5186.55;0
20250404 153500;5186.68;5188.15;5178.77;5183.07;0
20250404 153600;5182.2;5184.9;5176.04;5179.52;0
20250404 153700;5179.47;5181.09;5169.36;5169.81;0
20250404 153800;5170.04;5170.04;5160.59;5163.06;0
20250404 153900;5162.86;5174.52;5162.86;5173.99;0
20250404 154000;5173.62;5173.62;5165.33;5166.75;0
20250404 154100;5166.7;5170.17;5163.27;5164.05;0
20250404 154200;5164.81;5170.25;5164.5;5170.03;0
20250404 154300;5169.57;5182.68;5169.12;5181.42;0
20250404 154400;5181.26;5182.78;5175.51;5179.89;0
20250404 154500;5179.74;5181.8;5176.57;5178.58;0
20250404 154600;5178.15;5178.3;5167.65;5171.76;0
20250404 154700;5172.24;5182.04;5172.24;5182.04;0
20250404 154800;5182.36;5193.76;5180.06;5191.7;0
20250404 154900;5192.05;5193.98;5187.82;5189.92;0
20250404 155000;5190.06;5198.29;5190.06;5195.96;0
20250404 155100;5196;5196;5189.77;5192.04;0
20250404 155200;5191.88;5200.91;5191.64;5194.57;0
20250404 155300;5194.3;5194.3;5185.38;5188.55;0
20250404 155400;5188.19;5188.19;5179.04;5179.04;0
20250404 155500;5178.67;5184.41;5178.1;5183.89;0
20250404 155600;5184.01;5190.87;5184.01;5189.89;0
20250404 155700;5190.84;5192.62;5181.97;5184.12;0
20250404 155800;5184.13;5188.09;5180.93;5180.93;0
20250404 155900;5180.73;5180.92;5169.46;5171.93;0
20250404 160000;5170.91;5172.29;5167.06;5167.63;0
20250404 160100;5167.7;5177.09;5166.82;5171.43;0
20250404 160200;5171.42;5177.18;5168.53;5176.7;0
20250404 160300;5176.41;5179.36;5172.95;5178.77;0
20250404 160400;5178.95;5183.15;5178.03;5181.8;0
20250404 160500;5181.76;5181.76;5173.04;5173.04;0
20250404 160600;5172.51;5185.21;5171.87;5185.21;0
20250404 160700;5185.34;5189.47;5183.53;5188.62;0
20250404 160800;5189.24;5191.1;5179;5179.85;0
20250404 160900;5179.8;5181.53;5177.66;5177.66;0
20250404 161000;5177.39;5177.39;5173.23;5174.17;0
20250404 161100;5174.15;5187.16;5172.73;5179.73;0
20250404 161200;5179.54;5180.67;5174.56;5180.67;0
20250404 161300;5180.69;5180.69;5172.97;5175.1;0
20250404 161400;5174.43;5183.93;5174.43;5183.78;0
20250404 161500;5183.62;5188.69;5183.22;5184.15;0
20250404 161600;5184.21;5187.99;5177.88;5177.88;0
20250404 161700;5177.53;5177.53;5163.35;5164.63;0
20250404 161800;5164.48;5164.48;5154.34;5154.34;0
20250404 161900;5154.29;5159.42;5152.88;5154.32;0
20250404 162000;5153.5;5153.77;5150.47;5152.45;0
20250404 162100;5152.42;5154.42;5146.12;5146.6;0
20250404 162200;5146.42;5153.38;5145.24;5152.02;0
20250404 162300;5151.6;5152;5146.35;5148.4;0
20250404 162400;5147.4;5147.4;5142.38;5143.39;0
20250404 162500;5143.3;5146.26;5140.18;5146.14;0
20250404 162600;5146.16;5148.64;5144.76;5145.9;0
20250404 162700;5145.75;5147.6;5139.39;5139.59;0
20250404 162800;5138.87;5143.86;5137.98;5141.22;0
20250404 162900;5141.22;5144.44;5140.03;5144.44;0
20250404 163000;5144.22;5145.51;5141.26;5141.8;0
20250404 163100;5141.87;5144.42;5139.06;5139.15;0
20250404 163200;5139;5140.1;5134.91;5137.25;0
20250404 163300;5137.41;5137.81;5132.83;5137.12;0
20250404 163400;5137.23;5139.63;5133.55;5134.22;0
20250404 163500;5134.1;5135.28;5131.43;5131.43;0
20250404 163600;5130.99;5138.27;5129.05;5137.98;0
20250404 163700;5138.37;5149.51;5138.12;5149.51;0
20250404 163800;5149.9;5153.16;5149.05;5153.16;0
20250404 163900;5154.49;5157.55;5153.5;5156.48;0
20250404 164000;5156.24;5157.87;5153.62;5155.15;0
20250404 164100;5155.4;5161.4;5152.6;5153.45;0
20250404 164200;5153.42;5157.12;5153.42;5156.71;0
20250404 164300;5157.5;5160.76;5153.68;5155.18;0
20250404 164400;5155.76;5155.83;5149.54;5150.89;0
20250404 164500;5150.91;5151.24;5140.15;5140.37;0
20250404 164600;5140.15;5140.77;5136.56;5138.88;0
20250404 164700;5138.74;5141.27;5137.36;5137.44;0
20250404 164800;5136.36;5136.93;5133.42;5135.19;0
20250404 164900;5135.09;5137.63;5132.97;5134.23;0
20250404 165000;5134.05;5138.34;5131.89;5133.74;0
20250404 165100;5133.64;5137.84;5133.21;5133.21;0
20250404 165200;5133.24;5139.63;5131.37;5139.3;0
20250404 165300;5140.17;5145.39;5139.77;5139.77;0
20250404 165400;5139.29;5139.31;5136.56;5139.12;0
20250404 165500;5139.34;5140.94;5138.73;5139.56;0
20250404 165600;5139.68;5144.23;5137.29;5138.19;0
20250404 165700;5138.06;5145.49;5138.06;5143.17;0
20250404 165800;5143.51;5148.19;5143.1;5146.61;0
20250404 165900;5146.59;5147.88;5143.1;5144.01;0
20250404 170000;5143.95;5146.54;5139.54;5139.99;0
20250404 170100;5139.49;5145.67;5138.94;5143.84;0
20250404 170200;5143.28;5144.2;5134.24;5135.37;0
20250404 170300;5135.49;5151.57;5135.36;5151.39;0
20250404 170400;5151.51;5152.91;5146.11;5146.86;0
20250404 170500;5146.75;5149.78;5141.75;5143.06;0
20250404 170600;5142.62;5145.67;5141.95;5142.34;0
20250404 170700;5141.49;5141.49;5133.6;5133.65;0
20250404 170800;5133.7;5134.92;5132.93;5134.25;0
20250404 170900;5134.52;5136.99;5134.46;5135.09;0
20250404 171000;5134.81;5135.29;5130.2;5133.16;0
20250404 171100;5133.33;5133.79;5128.26;5128.26;0
20250404 171200;5127.95;5128.2;5121.43;5121.86;0
20250404 171300;5122.4;5123.47;5117.39;5117.59;0
20250404 171400;5117.18;5118.41;5115.87;5116.93;0
20250404 171500;5116.62;5116.62;5113.41;5115.16;0
20250404 171600;5115.06;5115.06;5111.92;5113.2;0
20250404 171700;5112.41;5112.41;5104.47;5104.79;0
20250404 171800;5104.82;5106.4;5104.17;5104.89;0
20250404 171900;5104.91;5108.88;5101.75;5108.52;0
20250404 172000;5109.12;5113.77;5106.71;5112.81;0
20250404 172100;5112.93;5114.98;5112.16;5114.58;0
20250404 172200;5115.04;5120.47;5114.1;5117.6;0
20250404 172300;5117.7;5120.35;5116.85;5119.07;0
20250404 172400;5118.96;5125.83;5118.56;5124.84;0
20250404 172500;5123.9;5125.39;5122.23;5125.39;0
20250404 172600;5125.61;5134.75;5125.61;5134.5;0
20250404 172700;5134.39;5136.75;5129.79;5133.42;0
20250404 172800;5132.98;5135.39;5131.79;5132.69;0
20250404 172900;5132.85;5132.85;5128.67;5128.97;0
20250404 173000;5128.87;5131.38;5128.87;5129.98;0
20250404 173100;5129.94;5129.94;5123.33;5123.33;0
20250404 173200;5123.46;5124.37;5116.4;5119.07;0
20250404 173300;5119.15;5130.07;5117.78;5128.68;0
20250404 173400;5128.27;5131.58;5123.64;5131.5;0
20250404 173500;5131.33;5136.42;5131.07;5131.93;0
20250404 173600;5132.21;5144.06;5131.21;5141.61;0
20250404 173700;5141.46;5148.4;5141.23;5146.17;0
20250404 173800;5146.51;5148.76;5140.85;5148.76;0
20250404 173900;5149.68;5155.44;5149.68;5150.72;0
20250404 174000;5150.91;5152.1;5148.03;5151.42;0
20250404 174100;5151.02;5154.22;5148.53;5153.41;0
20250404 174200;5154.13;5157.41;5151.25;5155.61;0
20250404 174300;5155.79;5157.78;5153.69;5157.76;0
20250404 174400;5157.93;5157.93;5150.4;5150.85;0
20250404 174500;5150.58;5151.69;5145.75;5145.94;0
20250404 174600;5145.94;5152.25;5142.56;5143.26;0
20250404 174700;5143.51;5150.8;5143.51;5150.05;0
20250404 174800;5150.27;5152.82;5150.27;5152.42;0
20250404 174900;5152.07;5162.2;5149.98;5161.66;0
20250404 175000;5161.63;5164.08;5160.79;5163.58;0
20250404 175100;5163.42;5163.71;5151.87;5152.27;0
20250404 175200;5152.42;5157.26;5149.61;5157.26;0
20250404 175300;5157.27;5159.8;5150.99;5151.72;0
20250404 175400;5151.96;5154.58;5151.37;5152.3;0
20250404 175500;5152.21;5153.01;5149.5;5152.83;0
20250404 175600;5152.68;5152.68;5142.51;5146.27;0
20250404 175700;5146.17;5153.38;5146.17;5152.93;0
20250404 175800;5153.19;5157.79;5152.27;5157.42;0
20250404 175900;5157.39;5158;5154.25;5156.5;0
20250404 180000;5156.61;5163.15;5156.45;5163.15;0
20250404 180100;5163.25;5172.62;5163.25;5167.66;0
20250404 180200;5166.39;5172.24;5166.2;5170.4;0
20250404 180300;5170.26;5174.93;5165.01;5173.93;0
20250404 180400;5173.48;5174.44;5166.91;5168.13;0
20250404 180500;5167.64;5170.19;5163.16;5165.34;0
20250404 180600;5164.95;5166.95;5156.27;5156.32;0
20250404 180700;5155.81;5159.25;5154.99;5159.06;0
20250404 180800;5159.1;5160.6;5150.12;5150.15;0
20250404 180900;5150.08;5150.2;5145.91;5146.67;0
20250404 181000;5146.72;5147.43;5142.96;5145.28;0
20250404 181100;5145.09;5145.38;5140.67;5144.42;0
20250404 181200;5144.02;5145.18;5137.97;5138.26;0
20250404 181300;5138.42;5141.32;5137.29;5141.26;0
20250404 181400;5140.69;5141.42;5137;5137.52;0
20250404 181500;5137.44;5139.15;5134.03;5134.3;0
20250404 181600;5134.34;5134.34;5129.04;5129.04;0
20250404 181700;5128.73;5129.61;5127.61;5128;0
20250404 181800;5127.98;5128.45;5122.37;5122.37;0
20250404 181900;5121.65;5123.24;5120.46;5122.9;0
20250404 182000;5122.94;5123.05;5119.76;5120.56;0
20250404 182100;5120.99;5122.4;5118.08;5119.63;0
20250404 182200;5120.35;5123.15;5117.07;5117.43;0
20250404 182300;5117.13;5117.75;5111.96;5116.12;0
20250404 182400;5116.15;5119.98;5115.99;5119.54;0
20250404 182500;5119.69;5120.21;5112.61;5113.39;0
20250404 182600;5112.56;5113.69;5110.38;5110.83;0
20250404 182700;5110.93;5112.24;5109.08;5109.16;0
20250404 182800;5109.23;5109.23;5104.81;5108.79;0
20250404 182900;5108.66;5109.67;5106.45;5106.93;0
20250404 183000;5107.06;5107.93;5105.22;5107.22;0
20250404 183100;5106.52;5110.16;5106.21;5108.13;0
20250404 183200;5108.06;5109.17;5100.06;5100.06;0
20250404 183300;5099.98;5100.63;5098.25;5100.63;0
20250404 183400;5100.4;5107.73;5100.4;5107.27;0
20250404 183500;5107.18;5107.18;5102.56;5102.6;0
20250404 183600;5102.69;5107.15;5100.98;5100.98;0
20250404 183700;5100.79;5101.59;5092.1;5092.1;0
20250404 183800;5092.45;5092.62;5089.5;5089.72;0
20250404 183900;5089.53;5091.14;5088.52;5089.05;0
20250404 184000;5089.05;5097.98;5089.05;5090.52;0
20250404 184100;5090.32;5091.28;5082.87;5084.03;0
20250404 184200;5083.6;5087.38;5082.01;5087.38;0
20250404 184300;5087.55;5090.4;5085.95;5085.95;0
20250404 184400;5085.92;5085.92;5077.95;5078.89;0
20250404 184500;5078.82;5078.82;5074.49;5076.63;0
20250404 184600;5076.56;5079.04;5075.89;5077.16;0
20250404 184700;5077.18;5082.94;5075.51;5082.94;0
20250404 184800;5082.92;5095.33;5082.92;5094.67;0
20250404 184900;5095.1;5096.34;5091.43;5095.69;0
20250404 185000;5095.61;5098.52;5095.61;5096.96;0
20250404 185100;5097.47;5097.47;5090.27;5095.17;0
20250404 185200;5095.77;5099;5095.6;5098.93;0
20250404 185300;5100.63;5107.19;5100.4;5104.06;0
20250404 185400;5104.35;5106.25;5100.23;5100.55;0
20250404 185500;5100.48;5102.99;5098.92;5102.84;0
20250404 185600;5102.77;5104.48;5098.4;5099.19;0
20250404 185700;5099.21;5104.13;5099.21;5101.52;0
20250404 185800;5101.87;5101.87;5098.24;5100.62;0
20250404 185900;5100.82;5100.82;5093.18;5093.4;0
20250404 190000;5093.08;5096.05;5091.07;5096.05;0
20250404 190100;5095.94;5102.57;5093.72;5095.24;0
20250404 190200;5095.18;5095.18;5086.24;5086.24;0
20250404 190300;5085.95;5090.29;5085.93;5086.8;0
20250404 190400;5086.71;5086.71;5084.28;5086.6;0
20250404 190500;5086.71;5096.39;5085.52;5092.72;0
20250404 190600;5092.72;5092.72;5083.63;5083.73;0
20250404 190700;5083.33;5087.33;5083.11;5086.2;0
20250404 190800;5085.61;5091.65;5085.51;5090.93;0
20250404 190900;5090.84;5096.47;5090.84;5092.32;0
20250404 191000;5092.61;5096.99;5092.61;5095.9;0
20250404 191100;5096.13;5098.29;5092.95;5097.34;0
20250404 191200;5097.48;5109.21;5097.4;5103.9;0
20250404 191300;5104.3;5112.49;5104.3;5111.79;0
20250404 191400;5111.96;5116.86;5111.38;5116.86;0
20250404 191500;5116.72;5123.19;5116.22;5119.86;0
20250404 191600;5119.96;5120.33;5115.43;5116.02;0
20250404 191700;5116.19;5119.43;5115.65;5116.68;0
20250404 191800;5116.17;5117.79;5105.86;5106.16;0
20250404 191900;5106.65;5107.48;5096.51;5099.08;0
20250404 192000;5098.93;5103.32;5098.53;5099.78;0
20250404 192100;5099.61;5111.65;5099.45;5108.6;0
20250404 192200;5108.55;5119.45;5108.29;5116.57;0
20250404 192300;5117.18;5129.28;5113.58;5129.28;0
20250404 192400;5130.13;5130.54;5122.45;5122.45;0
20250404 192500;5122.01;5129.65;5121.34;5129.65;0
20250404 192600;5130.14;5135.89;5126.64;5132.44;0
20250404 192700;5132.45;5137.26;5123.58;5123.58;0
20250404 192800;5122.82;5128.84;5118.05;5128.84;0
20250404 192900;5129.43;5130.49;5125.34;5127.72;0
20250404 193000;5127.37;5127.37;5122.11;5123.24;0
20250404 193100;5123.62;5129.14;5118.99;5129.14;0
20250404 193200;5128.85;5137.38;5126.79;5136.85;0
20250404 193300;5136.78;5141.33;5136.62;5141.33;0
20250404 193400;5141.35;5147.32;5139.93;5144.59;0
20250404 193500;5144.36;5151.09;5142.53;5151.09;0
20250404 193600;5151.07;5156.56;5146.65;5146.9;0
20250404 193700;5146.23;5148.05;5139.94;5139.94;0
20250404 193800;5139.63;5141.3;5132.33;5141.1;0
20250404 193900;5140.78;5149.6;5138.72;5141.85;0
20250404 194000;5141.58;5142.18;5136.97;5139.54;0
20250404 194100;5139.74;5144.2;5137.85;5137.85;0
20250404 194200;5137.93;5138.5;5130.15;5134.67;0
20250404 194300;5134.53;5140.15;5134.19;5137.52;0
20250404 194400;5137.29;5139.62;5133.53;5135.81;0
20250404 194500;5135.89;5141.03;5133.51;5139.99;0
20250404 194600;5140.17;5148.25;5140.17;5147.61;0
20250404 194700;5148.01;5149.1;5133.34;5133.34;0
20250404 194800;5133.58;5133.58;5121.8;5122.21;0
20250404 194900;5122;5122;5113.42;5119.57;0
20250404 195000;5119.49;5122.77;5116.4;5116.4;0
20250404 195100;5116.37;5116.37;5102.08;5103.22;0
20250404 195200;5103.32;5106.91;5096.83;5097.17;0
20250404 195300;5097.31;5101.37;5090.9;5090.9;0
20250404 195400;5091.05;5092.28;5083.33;5083.64;0
20250404 195500;5084.66;5087.11;5081.12;5086.36;0
20250404 195600;5085.49;5085.49;5072.67;5078.15;0
20250404 195700;5077.86;5081.39;5075.43;5076.83;0
20250404 195800;5076.86;5076.86;5069.9;5070.47;0
20250404 195900;5070.91;5076.67;5070.91;5075.68;0
20250404 200000;5074.5;5075.24;5071.41;5075.24;0
20250404 200100;5073.28;5074.13;5073.28;5074.05;0
20250404 200200;5074.05;5074.08;5074.05;5074.08;0
20250404 200300;5074.08;5074.08;5074.08;5074.08;0
20250404 200400;5074.08;5074.08;5074.08;5074.08;0
20250404 200500;5074.08;5074.08;5074.08;5074.08;0
20250404 200600;5074.08;5074.08;5074.08;5074.08;0
20250405 142700;5074.08;5074.08;5074.08;5074.08;0
20250407 133100;4953.79;4953.79;4897.45;4899.71;0
20250407 133200;4900.07;4905.19;4892.42;4904.63;0
20250407 133300;4904.57;4906.54;4883.13;4884.21;0
20250407 133400;4885.55;4895.59;4884.92;4893.88;0
20250407 133500;4893.37;4894.99;4880.81;4888.23;0
20250407 133600;4890.24;4892.34;4876.47;4880.08;0
20250407 133700;4879.78;4879.97;4870.97;4870.98;0
20250407 133800;4871.03;4875.79;4868.46;4871.53;0
20250407 133900;4872.43;4874.15;4854.9;4855.41;0
20250407 134000;4855.07;4873.16;4855.07;4873.16;0
20250407 134100;4873.64;4877.41;4858.58;4859.82;0
20250407 134200;4860.1;4868.14;4859.61;4859.61;0
20250407 134300;4858.07;4858.07;4841.21;4841.21;0
20250407 134400;4841.7;4845.2;4835.16;4841.2;0
20250407 134500;4843.66;4852.87;4835.04;4852.87;0
20250407 134600;4853.32;4855.68;4843.13;4848.64;0
20250407 134700;4849.79;4876.18;4848.23;4874.36;0
20250407 134800;4873.42;4890.9;4873.42;4890.06;0
20250407 134900;4890.18;4900.06;4884.82;4898.63;0
20250407 135000;4898.37;4903.86;4895.02;4895.48;0
20250407 135100;4895.18;4907.43;4891.62;4907.4;0
20250407 135200;4907.15;4917.22;4906.8;4910.13;0
20250407 135300;4909.22;4932.11;4907.65;4928.85;0
20250407 135400;4929.25;4934.56;4922.18;4934.19;0
20250407 135500;4934.32;4939.34;4934.32;4938.97;0
20250407 135600;4939.38;4945.31;4931.31;4935.36;0
20250407 135700;4935;4952.67;4934.6;4952.26;0
20250407 135800;4950.77;4959.21;4950.06;4958.22;0
20250407 135900;4958.41;4972.42;4955.24;4971.91;0
20250407 140000;4972.1;4980.88;4969.83;4976.57;0
20250407 140100;4974.35;4991.84;4970.26;4989.09;0
20250407 140200;4988.6;4990.32;4963.92;4971.49;0
20250407 140300;4971.46;4971.46;4956.21;4956.96;0
20250407 140400;4957.35;4967.64;4951.86;4957.36;0
20250407 140500;4957.53;4975.91;4957;4968.02;0
20250407 140600;4967.28;4981.35;4965.04;4975.23;0
20250407 140700;4976.39;4985.92;4976.34;4978.46;0
20250407 140800;4978.14;4978.14;4961.32;4961.32;0
20250407 140900;4960.98;4970.6;4957.88;4968.51;0
20250407 141000;4968.68;4970.87;4960.3;4963.24;0
20250407 141100;4963.33;5037.33;4962.83;5037.33;0
20250407 141200;5038.8;5105;5038.8;5101.33;0
20250407 141300;5098.96;5123.35;5077.32;5122.17;0
20250407 141400;5122.52;5182.23;5119.97;5181.69;0
20250407 141500;5184.22;5185.67;5142.93;5153.14;0
20250407 141600;5155.12;5203.04;5155.12;5184.66;0
20250407 141700;5184.46;5226.35;5177.82;5226.35;0
20250407 141800;5228.64;5246.2;5227.65;5243.99;0
20250407 141900;5246.57;5246.57;5178.96;5178.96;0
20250407 142000;5177.05;5178.87;5157.04;5165.85;0
20250407 142100;5166.18;5166.18;5120.22;5120.22;0
20250407 142200;5117.96;5133.24;5116.96;5119.58;0
20250407 142300;5116.67;5116.82;5072.04;5072.04;0
20250407 142400;5072.5;5073.12;5033.43;5034.98;0
20250407 142500;5036.11;5045.69;5011.24;5014.99;0
20250407 142600;5016.42;5039;5013.86;5031.9;0
20250407 142700;5031.61;5062.79;5030.84;5052.2;0
20250407 142800;5052.51;5052.51;5037.09;5038.98;0
20250407 142900;5040.65;5041.49;5008.28;5008.28;0
20250407 143000;5006.52;5008.63;4994.8;5004.96;0
20250407 143100;5000.91;5011.01;4988.53;5003.07;0
20250407 143200;5001.84;5028.41;4999.78;5028.41;0
20250407 143300;5027.36;5048.4;5022.34;5048.4;0
20250407 143400;5047.4;5073.73;5039.8;5052.04;0
20250407 143500;5054.35;5055.19;5014.5;5014.5;0
20250407 143600;5010.21;5017.59;4991.07;4992.14;0
20250407 143700;4992.31;4997.33;4974.44;4990.7;0
20250407 143800;4985.95;4990.14;4975.56;4975.8;0
20250407 143900;4973.53;4979.12;4959.02;4961.79;0
20250407 144000;4960.89;4965.84;4957.88;4961.6;0
20250407 144100;4959.3;4976.75;4956.99;4970.73;0
20250407 144200;4970.62;4973.92;4956.07;4963.99;0
20250407 144300;4963.2;4988.33;4961.98;4985.96;0
20250407 144400;4986.04;5000;4979.51;4999.28;0
20250407 144500;4999.29;5019.39;4993.97;5017.71;0
20250407 144600;5017.25;5031.4;5008.66;5031.4;0
20250407 144700;5033.52;5033.52;5010.51;5012.82;0
20250407 144800;5013.16;5013.16;4992.93;5006.02;0
20250407 144900;5005.9;5019.12;5003.23;5018.32;0
20250407 145000;5017.48;5025.18;5017.48;5023.98;0
20250407 145100;5023.89;5060.01;5021.65;5059.45;0
20250407 145200;5059.17;5061.92;5043.77;5061.72;0
20250407 145300;5061.31;5062.48;5047.08;5049.01;0
20250407 145400;5048.57;5071.65;5048.5;5069.4;0
20250407 145500;5069.74;5103.09;5069.74;5098.61;0
20250407 145600;5098.57;5098.57;5085.45;5090.97;0
20250407 145700;5091.11;5093.56;5066.96;5072.38;0
20250407 145800;5072.64;5082.47;5072.08;5074.02;0
20250407 145900;5074.44;5079.81;5071.61;5073.46;0
20250407 150000;5073.58;5086.97;5070.67;5078.7;0
20250407 150100;5077.16;5082.79;5065.17;5077.2;0
20250407 150200;5078.58;5098.93;5078.58;5096.63;0
20250407 150300;5097.75;5110.95;5097.21;5108.51;0
20250407 150400;5109.91;5114.71;5103.24;5113.46;0
20250407 150500;5114.23;5114.23;5096.54;5100.17;0
20250407 150600;5099.92;5099.92;5075.42;5075.42;0
20250407 150700;5074.08;5080.33;5062.01;5062.01;0
20250407 150800;5060.65;5062.45;5056.24;5058.05;0
20250407 150900;5057.95;5057.95;5043.92;5048.3;0
20250407 151000;5048.29;5051.57;5038.05;5038.71;0
20250407 151100;5039.4;5051.36;5032.43;5049.65;0
20250407 151200;5049.34;5052.31;5044.44;5048.86;0
20250407 151300;5049.6;5050.87;5041.51;5043.84;0
20250407 151400;5043.83;5060.73;5043.57;5056.56;0
20250407 151500;5056.43;5060.78;4975.53;4981.74;0
20250407 151600;4982.76;4990.21;4950.87;4972.23;0
20250407 151700;4968.94;4992.5;4958.36;4991.02;0
20250407 151800;4989.47;5003.34;4979.2;4989.23;0
20250407 151900;4988.2;4992.89;4974.91;4988.3;0
20250407 152000;4992.72;5003.69;4990.39;4998.15;0
20250407 152100;4998.15;5016.15;4996.76;5016.15;0
20250407 152200;5015.98;5020.85;4985.24;4990.48;0
20250407 152300;4989.58;4995.92;4980.35;4984.56;0
20250407 152400;4984.61;4987.36;4972.12;4973.86;0
20250407 152500;4973.26;4974.31;4958.31;4959.37;0
20250407 152600;4959.53;4972.66;4959.53;4966.49;0
20250407 152700;4967.46;4970.48;4954.84;4954.88;0
20250407 152800;4954.65;4966.02;4953.92;4961.35;0
20250407 152900;4961.69;4973.35;4960.65;4964.08;0
20250407 153000;4963.8;4967.41;4954.23;4956.26;0
20250407 153100;4955.64;4979.55;4955.64;4977.65;0
20250407 153200;4977.39;4982.65;4971.3;4981.12;0
20250407 153300;4980.59;4983.01;4975.96;4981.21;0
20250407 153400;4980.79;4990.55;4980.79;4981.81;0
20250407 153500;4981.87;4990.38;4980.03;4986.68;0
20250407 153600;4986.73;5003.43;4986.73;4999.6;0
20250407 153700;4999.64;5014.07;4996.44;5009.15;0
20250407 153800;5010.11;5012.71;5000.35;5011.81;0
20250407 153900;5011.75;5025.44;5009.04;5017.04;0
20250407 154000;5017.12;5017.41;5008.87;5009.02;0
20250407 154100;5004.54;5028.4;5004.3;5028.4;0
20250407 154200;5027.26;5043.92;5027.26;5042.66;0
20250407 154300;5042.82;5048.38;5034.87;5034.87;0
20250407 154400;5034.39;5046.88;5033.3;5044.79;0
20250407 154500;5044.69;5055.71;5038.07;5054.1;0
20250407 154600;5052.8;5053.5;5035.54;5036.57;0
20250407 154700;5036.04;5037.2;5024.07;5024.07;0
20250407 154800;5024.36;5032.8;5024.36;5031.09;0
20250407 154900;5031.29;5036.66;5029.28;5035.67;0
20250407 155000;5035.42;5047.05;5035.07;5038.6;0
20250407 155100;5038.72;5053.08;5038.72;5045.42;0
20250407 155200;5045.35;5045.35;5028.94;5028.94;0
20250407 155300;5028.64;5034.05;5027.33;5031.3;0
20250407 155400;5031.59;5031.63;5018.35;5018.36;0
20250407 155500;5018.11;5019.34;5015.44;5016.35;0
20250407 155600;5016.55;5025.03;5016.39;5016.39;0
20250407 155700;5016.31;5030.11;5015.18;5029.5;0
20250407 155800;5029.44;5031.61;5022.41;5023.42;0
20250407 155900;5023.67;5025.35;5014.77;5019.26;0
20250407 160000;5020.02;5020.26;5013.76;5013.76;0
20250407 160100;5013.2;5013.2;4996.86;5004.11;0
20250407 160200;5007.17;5009.4;4999.21;4999.44;0
20250407 160300;4999.53;5009.93;4998.84;5006.54;0
20250407 160400;5006.94;5007.52;4998.32;5000.5;0
20250407 160500;5000.36;5007.15;4999.81;5004.97;0
20250407 160600;5005.4;5005.4;4998.21;4999.95;0
20250407 160700;4998.84;5000.61;4992.24;4993;0
20250407 160800;4992.01;4997.64;4990.61;4992.6;0
20250407 160900;4992.73;4993.91;4980.53;4984.4;0
20250407 161000;4984.29;4985.63;4979.54;4981.05;0
20250407 161100;4981.09;4982.55;4971.81;4973.86;0
20250407 161200;4973.97;4991.97;4973.97;4989.79;0
20250407 161300;4990.09;4993.03;4982.08;4982.08;0
20250407 161400;4982.17;4998.13;4982.17;4994.25;0
20250407 161500;4993.9;4993.9;4984.19;4989.41;0
20250407 161600;4989.31;4995.42;4988.56;4990.04;0
20250407 161700;4989.31;4994.15;4987.48;4988.92;0
20250407 161800;4988.47;4993.57;4984.41;4986.39;0
20250407 161900;4986.34;4986.54;4973.66;4981.1;0
20250407 162000;4981.09;4990.86;4980.77;4990.86;0
20250407 162100;4990.77;4991.41;4982.63;4987.16;0
20250407 162200;4987.25;4990.51;4972.75;4973.48;0
20250407 162300;4973.65;4978.08;4969.35;4976.79;0
20250407 162400;4976.61;4983.6;4974.66;4983.6;0
20250407 162500;4983.79;4995.1;4981.85;4992.35;0
20250407 162600;4991.73;5002.52;4991.73;5000.66;0
20250407 162700;5000.94;5019.72;4996.47;5018.85;0
20250407 162800;5018.19;5018.51;5002.9;5003.58;0
20250407 162900;5003.07;5009.91;5001.11;5008.69;0
20250407 163000;5008.49;5014.41;5005.22;5013.1;0
20250407 163100;5012.99;5018.49;5009.02;5015.86;0
20250407 163200;5015.68;5024.59;5013.79;5024.5;0
20250407 163300;5024.33;5026.38;5020.33;5026.38;0
20250407 163400;5025.59;5033.64;5021.04;5021.69;0
20250407 163500;5022.25;5025.55;5019.73;5024.91;0
20250407 163600;5025.28;5025.68;5013.1;5018.28;0
